GEOID,STATEFP,COUNTYFP,pc_park
45015020717,45,015,0
45083021901,45,083,0
45083022401,45,083,0.037
45083022700,45,083,0
45015020722,45,015,0.189
45015020806,45,015,0.507
45035010817,45,035,5.673
45035010815,45,035,0
45019004612,45,019,4.982
45083021200,45,083,1.793
45083022003,45,083,2.092
45083023900,45,083,16.205
45083023700,45,083,0.171
45083022600,45,083,0.249
45083022201,45,083,4.197
45083022202,45,083,0.14
45083022302,45,083,0
45083021700,45,083,0.861
45083022900,45,083,0.301
45083021802,45,083,0
45083023600,45,083,0.105
45083022500,45,083,0
45083023102,45,083,0.095
45035010400,45,035,4.533
45019005300,45,019,4.849
45019005200,45,019,10.221
45047970500,45,047,1.565
45015020904,45,015,4.782
45015020811,45,015,0.574
45015020301,45,015,64.73
45015020711,45,015,0.057
45015020809,45,015,0.059
45047970600,45,047,0.419
45047970900,45,047,12.752
45047970400,45,047,0.165
45047971000,45,047,6.65
45047970800,45,047,0.028
45083020400,45,083,0.472
45083020500,45,083,0.435
45083020602,45,083,0
45083020603,45,083,0.903
45003020801,45,003,5.728
45003020802,45,003,13.267
45015020302,45,015,20.309
45015020903,45,015,0
45015020725,45,015,0
45015020808,45,015,2.48
45035010300,45,035,0.654
45035010808,45,035,11.371
45035010100,45,035,0.679
45035010200,45,035,0.036
45035010809,45,035,7.202
45035010700,45,035,1.046
45035010801,45,035,0.366
45035010501,45,035,0
45003020100,45,003,0.035
45083021100,45,083,5.611
45083021301,45,083,0.235
45083021302,45,083,0.659
45011980100,45,011,0
45083020800,45,083,5.033
45083020900,45,083,2.593
45083021001,45,083,3.563
45059920103,45,059,2.224
45059920104,45,059,0
45059920202,45,059,1.29
45059921001,45,059,0.01
45059920302,45,059,0.111
45003021400,45,003,1.569
45003020400,45,003,0
45003020702,45,003,0.287
45003021001,45,003,0.857
45003020701,45,003,1.152
45003021202,45,003,0.589
45003021601,45,003,0.036
45003021002,45,003,0.003
45003021900,45,003,4.041
45003020200,45,003,0
45003021201,45,003,0
45083022006,45,083,0.184
45003021602,45,003,0.037
45003020500,45,003,1.759
45003021203,45,003,0
45003021700,45,003,0.067
45003021300,45,003,0.091
45087030200,45,087,0.708
45087030600,45,087,28.101
45087030700,45,087,32.954
45087030800,45,087,0.181
45083020702,45,083,0.11
45083022007,45,083,0.186
45083023802,45,083,0.044
45083022005,45,083,0
45083021402,45,083,0
45083021401,45,083,0.067
45083021803,45,083,1.263
45083022405,45,083,3.659
45083022404,45,083,0
45083023401,45,083,0.238
45083022802,45,083,0
45083023403,45,083,0
45083023801,45,083,15.858
45083023201,45,083,0
45083023202,45,083,0.013
45083023404,45,083,1.065
45083022102,45,083,0
45083023402,45,083,0
45063020706,45,063,0
45063021029,45,063,5.526
45063021028,45,063,4.392
45063021304,45,063,0
45063021032,45,063,2.364
45063020905,45,063,1.424
45075011300,45,075,5.07
45075011700,45,075,0.013
45075011400,45,075,6.479
45075010600,45,075,0.02
45075010500,45,075,0.01
45075010100,45,075,9.693
45075010700,45,075,0
45075010900,45,075,0.006
45075011100,45,075,0
45075011000,45,075,5.08
45075011200,45,075,0
45075010200,45,075,3.37
45075010800,45,075,0
45075011800,45,075,0.018
45075010400,45,075,0.12
45075011500,45,075,0.358
45075011600,45,075,0
45075012000,45,075,0.024
45075010300,45,075,6.357
45051050900,45,051,0.35
45003021800,45,003,0.095
45027960702,45,027,4.242
45027960701,45,027,0.018
45027960703,45,027,0.759
45029970401,45,029,0.035
45029970402,45,029,0
45051070500,45,051,0.608
45051051601,45,051,0.675
45051070200,45,051,0.858
45051050500,45,051,1.721
45051040500,45,051,0.025
45051020100,45,051,0
45051010100,45,051,5.274
45051040200,45,051,0.816
45031010400,45,031,0.12
45029990100,45,029,0
45031011100,45,031,5.522
45031011200,45,031,0.685
45031011500,45,031,0
45031011400,45,031,0.307
45031010900,45,031,0.004
45031010700,45,031,5.137
45031010300,45,031,8.062
45031011000,45,031,0.319
45031010200,45,031,0.055
45031010800,45,031,0.038
45031010100,45,031,5.305
45031010500,45,031,2.407
45031011600,45,031,0.105
45031010600,45,031,0.283
45031011300,45,031,0.937
45079010600,45,079,0.377
45079011800,45,079,22.743
45079002400,45,079,0
45079011407,45,079,0
45079010701,45,079,0.026
45079010200,45,079,0.866
45079010408,45,079,0
45079011102,45,079,0
45079010403,45,079,0
45079012000,45,079,9.508
45079010102,45,079,0.215
45079000300,45,079,1.151
45079011301,45,079,0.765
45079011702,45,079,0.379
45079011303,45,079,0.603
45077010903,45,077,0
45079010702,45,079,0.731
45079011304,45,079,0
45079010305,45,079,1.985
45077011102,45,077,5.174
45077011003,45,077,1.43
45077011203,45,077,6.87
45077010700,45,077,0
45077011202,45,077,39.961
45077010403,45,077,0
45077011101,45,077,27.494
45077010802,45,077,0.059
45077010801,45,077,0.477
45077010901,45,077,0.765
45077010902,45,077,3.017
45077010300,45,077,0.096
45077010401,45,077,0
45077010804,45,077,0
45077011103,45,077,1.321
45077010501,45,077,0.183
45077010100,45,077,48.207
45077011002,45,077,0.978
45077010502,45,077,0.598
45077010402,45,077,0.673
45077010803,45,077,0.3
45077011001,45,077,1.255
45077010200,45,077,9.444
45079011416,45,079,0
45063020509,45,063,0.648
45079010307,45,079,0
45079010501,45,079,0.259
45079011412,45,079,47.809
45079011413,45,079,0
45079980100,45,079,0
45079011607,45,079,0
45079002604,45,079,0
45079011414,45,079,0
45079010309,45,079,33.704
45079011419,45,079,0
45079011415,45,079,15.303
45079011418,45,079,0
45079010308,45,079,0
45073030100,45,073,61.515
45079010411,45,079,0
45051020200,45,051,0.19
45051040300,45,051,0.334
45041001700,45,041,0
45041002600,45,041,0.057
45041002500,45,041,0.064
45041002400,45,041,0.063
45073031100,45,073,5.599
45073030800,45,073,11.223
45073030200,45,073,12.426
45073030300,45,073,0.429
45073031000,45,073,6.238
45073030701,45,073,0.406
45073030500,45,073,0
45073030702,45,073,40.492
45041000400,45,041,0
45041000201,45,041,0.255
45041001900,45,041,3.473
45041000300,45,041,0.427
45041000500,45,041,0.128
45041001800,45,041,1.151
45041002300,45,041,1.692
45041002000,45,041,0.052
45041000102,45,041,0
45051040400,45,051,1.132
45051050200,45,051,0.021
45051050600,45,051,2.818
45051050700,45,051,4.39
45041000900,45,041,2.407
45041001000,45,041,3.677
45075011900,45,075,0.02
45041001100,45,041,0.255
45041001200,45,041,3.18
45041001300,45,041,4.264
45041001400,45,041,0.241
45041001601,45,041,0.427
45041002201,45,041,0.168
45041001602,45,041,0.009
45041002202,45,041,0.266
45051070400,45,051,1.122
45051080200,45,051,4.955
45051020300,45,051,0.046
45051070300,45,051,0
45015020901,45,015,1.053
45051980100,45,051,0.62
45053950202,45,053,0.026
45053950201,45,053,0.024
45041000700,45,041,7.551
45041000800,45,041,0.65
46099001200,46,099,15.098
46099001500,46,099,0.807
46099001600,46,099,4.296
46099001700,46,099,10.49
46099001801,46,099,1.911
46099001901,46,099,0
46029954100,46,029,0.68
46023970100,46,023,10.516
46023940300,46,023,0.794
46023940200,46,023,5.938
46099001902,46,099,30.952
46099000401,46,099,7.74
46029954502,46,029,2.723
46029954600,46,029,5.215
46033965100,46,033,48.004
46051953300,46,051,2.07
46093020500,46,093,1.788
46099000100,46,099,2.447
46099000600,46,099,0.972
46099010200,46,099,2.803
46099010300,46,099,3.698
46099010402,46,099,0.314
46011958802,46,011,0.598
46011958803,46,011,0.63
46029954301,46,029,0.412
46029954302,46,029,1.406
46029954501,46,029,6.531
46049961100,46,049,0.782
46071961100,46,071,23.248
46075091600,46,075,3.299
46129965200,46,129,34.008
46129965100,46,129,4.247
46097961600,46,097,1.71
46099000500,46,099,13.962
46099001101,46,099,13.086
46099000700,46,099,2.308
46099000900,46,099,1.411
46047964200,46,047,30.083
46047964100,46,047,27.441
46013951800,46,013,0.804
46035962800,46,035,1.497
46035962600,46,035,0.28
46035962700,46,035,0.442
46071941200,46,071,0
46051953100,46,051,1.583
46099000202,46,099,15.386
46099000408,46,099,18.978
46099001108,46,099,0.705
46099010501,46,099,0.867
46099010502,46,099,6.289
46099001002,46,099,7.713
46099000407,46,099,2.747
46125965200,46,125,0.561
46125965100,46,125,0.475
46037952900,46,037,5.203
46017940200,46,017,5.056
46103010700,46,103,0
46007941000,46,007,0
46007941200,46,007,2.552
46102940900,46,102,0.099
46102940800,46,102,0.2
46107000100,46,107,4.088
46135966400,46,135,1.672
46135966200,46,135,0.226
46135966100,46,135,9.036
46089963100,46,089,3.369
46027965700,46,027,2.174
46027965800,46,027,0.3
46055960100,46,055,0.381
46003973600,46,003,1.588
46119979100,46,119,7.349
46085972600,46,085,9.616
46085940100,46,085,15.561
46079960100,46,079,2.54
46079960300,46,079,3.916
46079960200,46,079,0.717
46063968700,46,063,6.136
46045962100,46,045,0.735
46045962200,46,045,2.331
46111962100,46,111,0.812
46105968300,46,105,7.875
46115000300,46,115,0.275
46115000100,46,115,1.081
46115000200,46,115,0
46102940500,46,102,0.005
46073974100,46,073,0.939
46065978000,46,065,9.21
46081966200,46,081,4.231
46081966100,46,081,17.672
46043969600,46,043,1.64
46123971700,46,123,0.216
46123971600,46,123,0.194
46061964100,46,061,0.594
46109950400,46,109,5.03
46109940400,46,109,0
46121940100,46,121,0
46121940200,46,121,0
46127020200,46,127,0.706
46127020300,46,127,2.698
46127020100,46,127,0.641
46025955800,46,025,2.548
46083010104,46,083,0.94
46041941700,46,041,6.277
46005957000,46,005,0.402
46093020301,46,093,68.339
46093020200,46,093,0
46093020302,46,093,3.086
46087964700,46,087,2.167
46087964600,46,087,1.321
46039953700,46,039,0
46039953600,46,039,2.231
46093020400,46,093,45.032
46099000406,46,099,0
46099000405,46,099,0.314
46099001105,46,099,0.905
46099001107,46,099,0.029
46099001804,46,099,7.438
46099001803,46,099,9.255
46099001001,46,099,7.142
46099010600,46,099,0
46095940300,46,095,0
46137941600,46,137,0.2
46135966302,46,135,7.127
46135966301,46,135,12.439
46103011600,46,103,25.825
46013952000,46,013,4.533
46027965900,46,027,5.225
46083010108,46,083,0.908
46083010101,46,083,3.266
46083010105,46,083,0.143
46083010103,46,083,1.401
46083010106,46,083,5.6
46083010102,46,083,0.336
46083010107,46,083,0.067
46103010905,46,103,0.258
46103010906,46,103,0
46103011500,46,103,0
46103010904,46,103,1.888
46103010907,46,103,0.807
46117960100,46,117,11.194
46005956900,46,005,1.03
46005956700,46,005,1.742
46005956800,46,005,0.186
46005957100,46,005,0.222
46005956600,46,005,1.096
46053971100,46,053,4.736
46053971200,46,053,5.384
46059975600,46,059,1.041
46059975700,46,059,0
46077958200,46,077,0.752
46077958100,46,077,4.615
46101959600,46,101,1.28
46101959700,46,101,0.151
46031941000,46,031,2.66
46031941100,46,031,11.276
46103011400,46,103,0.846
46103011300,46,103,35.355
46103010800,46,103,11.034
46103011700,46,103,89.35
46103011002,46,103,1.559
46103011200,46,103,13.143
46103011001,46,103,21.36
46103010500,46,103,12.463
46103011100,46,103,12.089
46103010200,46,103,15.254
46103010903,46,103,0.174
46103011005,46,103,51.322
46103011004,46,103,16.246
46103010300,46,103,23.974
46103010400,46,103,1.785
46103010600,46,103,16.114
46013951700,46,013,0.669
46013951600,46,013,7.823
46013951300,46,013,1.294
46013951500,46,013,1.366
46013951900,46,013,0.619
46013951400,46,013,0.904
46069976700,46,069,1.192
46083010400,46,083,1.579
46083010300,46,083,0.177
46083010200,46,083,0.106
46057955100,46,057,3.284
46057955200,46,057,3.426
46091950800,46,091,4.102
46109940700,46,109,5.471
46109940800,46,109,1.307
46067968800,46,067,0.338
46067968600,46,067,0.53
46067968700,46,067,0.75
46037952800,46,037,2.281
46037952700,46,037,2.089
46099000300,46,099,3.338
46015973100,46,015,4.122
46015973200,46,015,7.852
46019967600,46,019,11.632
46019967700,46,019,0.281
46021964100,46,021,5.348
46029954400,46,029,1.289
46033965200,46,033,53.112
46065977700,46,065,22.667
46099001106,46,099,7.497
46099010401,46,099,4.898
46099010102,46,099,0.247
46099000201,46,099,17.86
46099010101,46,099,0.157
46099010405,46,099,1.443
46099010404,46,099,0.025
46099010406,46,099,0
46099010403,46,099,3.684
46011958700,46,011,3.321
46065977800,46,065,0.053
46065977900,46,065,74.983
46035962900,46,035,0.339
46041941500,46,041,0.206
46009967700,46,009,5.704
46009967600,46,009,5.715
46081966302,46,081,64.388
46081966301,46,081,3.586
46081966600,46,081,80.921
46011958600,46,011,0.508
46011959000,46,011,9.4
46011958900,46,011,1.93
47165021002,47,165,2.012
47165020901,47,165,39.168
47165020300,47,165,3.467
47165020902,47,165,0.415
47165020800,47,165,5.231
47165021203,47,165,28.359
47105060302,47,105,4.457
47105060202,47,105,1.257
47105060301,47,105,0.323
47179060400,47,179,5.171
47157001200,47,157,1.851
47157001300,47,157,0
47157001400,47,157,0
47157001500,47,157,0
47157001700,47,157,1.276
47157001900,47,157,2.792
47157002000,47,157,0
47157002100,47,157,2.152
47157002400,47,157,0
47157002500,47,157,0
47179061800,47,179,36.458
47179061300,47,179,10.577
47179061100,47,179,3.553
47179060600,47,179,28.175
47179061200,47,179,10.159
47179060900,47,179,3.946
47179061500,47,179,0.313
47037010106,47,037,3.067
47179060100,47,179,2.177
47157002600,47,157,1.527
47157002700,47,157,0.989
47157002800,47,157,1.111
47157002900,47,157,10.71
47105060201,47,105,0
47105060501,47,105,4.481
47105060502,47,105,0
47037010103,47,037,0.828
47037010202,47,037,0
47037010104,47,037,0.628
47121960200,47,121,4.308
47035970200,47,035,43.14
47035970800,47,035,10.457
47035970400,47,035,0.653
47055920300,47,055,0.004
47121960100,47,121,3.405
47121960300,47,121,20.405
47157003000,47,157,3.812
47135930100,47,135,2.54
47113000900,47,113,0.235
47065001100,47,065,13.127
47155080300,47,155,0
47155080500,47,155,0
47155080400,47,155,0
47155081000,47,155,2.231
47055920400,47,055,0.133
47055920500,47,055,0.023
47055920600,47,055,0
47055920200,47,055,0.041
47055920800,47,055,0
47055920700,47,055,0
47055920100,47,055,0
47029920400,47,029,56.887
47157001100,47,157,1.131
47037013300,47,037,6.755
47037018102,47,037,1.538
47029920100,47,029,5.055
47029920502,47,029,21.539
47029920200,47,029,15.123
47029920600,47,029,0.075
47029920300,47,029,9.168
47029920501,47,029,0
47065011324,47,065,0
47019070400,47,019,0.707
47019070700,47,019,8.836
47065001300,47,065,1.116
47031970801,47,031,0
47031980100,47,031,66.053
47065001400,47,065,0.504
47065003000,47,065,6.562
47065003400,47,065,0.089
47065010412,47,065,1.64
47065010433,47,065,0
47065010502,47,065,2.881
47065010307,47,065,10.682
47065012200,47,065,2.463
47065011445,47,065,0.481
47065010306,47,065,3.41
47065011446,47,065,0
47065011204,47,065,0.548
47065012300,47,065,5.156
47065002400,47,065,2.12
47065002800,47,065,0.256
47165021104,47,165,0.008
47165021205,47,165,17.151
47165021009,47,165,4.175
47165020501,47,165,9.114
47187050205,47,187,7.633
47037010602,47,037,0.071
47037013602,47,037,12.368
47065002900,47,065,0.395
47065010431,47,065,13.958
47065010101,47,065,20.973
47065003300,47,065,6.725
47065001200,47,065,1.857
47065010501,47,065,4.804
47065003200,47,065,1.386
47065011311,47,065,5.546
47065012100,47,065,19.325
47065002000,47,065,3.059
47065010600,47,065,0
47065011442,47,065,12.274
47065000400,47,065,3.659
47065011800,47,065,0.024
47065011321,47,065,2.25
47001020300,47,001,8.632
47065003100,47,065,4.423
47065000800,47,065,21.29
47135930200,47,135,1.032
47187050304,47,187,4.597
47187050203,47,187,1.307
47187050905,47,187,0
47187050204,47,187,0
47037019200,47,037,4.24
47037019500,47,037,6.435
47037019400,47,037,9.083
47029920700,47,029,27.283
47187050206,47,187,9.045
47037016700,47,037,1.827
47037015612,47,037,26.04
47037010105,47,037,0.003
47037010303,47,037,0.072
47001021201,47,001,0
47001021302,47,001,0.023
47001021202,47,001,1.792
47001020901,47,001,6.514
47001020902,47,001,0
47001020700,47,001,38.143
47001020100,47,001,2.088
47001020400,47,001,6.981
47001020500,47,001,1.938
47001021000,47,001,0
47001021301,47,001,3.332
47001020800,47,001,1.694
47001021100,47,001,0.134
47093007100,47,093,33.295
47093006207,47,093,0.195
47093005810,47,093,1.418
47093004612,47,093,0
47125980100,47,125,0
47125101804,47,125,0.3
47125101903,47,125,6.5
47125101904,47,125,0.079
47125101306,47,125,0
47125101305,47,125,0.094
47125102002,47,125,0.438
47155080901,47,155,1.513
47155080201,47,155,0.016
47155080202,47,155,0
47155080802,47,155,0
47155080902,47,155,8.834
47065011411,47,065,5.442
47017962300,47,017,1.59
47017962400,47,017,0
47017962500,47,017,20.275
47017962000,47,017,0
47017962100,47,017,0
47021070203,47,021,1.046
47021070103,47,021,0
47065010411,47,065,7.045
47065001800,47,065,35.56
47065002300,47,065,3.173
47065001900,47,065,1.533
47065010700,47,065,5.614
47065001600,47,065,4.941
47065010432,47,065,14.684
47065000700,47,065,0.684
47065002600,47,065,5.829
47163042400,47,163,0
47037011300,47,037,0.668
47037017901,47,037,0.016
47105060600,47,105,3.208
47105060100,47,105,1.22
47105060400,47,105,7.897
47105060700,47,105,1.134
47037015620,47,037,0
47005963300,47,005,0.526
47005963100,47,005,7.631
47005963400,47,005,6.953
47005963200,47,005,10.131
47005963000,47,005,7.227
47015960100,47,015,1.539
47015960200,47,015,0.464
47015960300,47,015,0
47021070300,47,021,6.603
47021070102,47,021,31.981
47023970300,47,023,8.433
47163040200,47,163,3.936
47163040900,47,163,1.366
47163041600,47,163,3.789
47163041500,47,163,1.293
47163041800,47,163,0.661
47163042100,47,163,0.063
47163042300,47,163,0
47163042600,47,163,7.667
47163042801,47,163,1.225
47163042900,47,163,1.203
47163043000,47,163,0.597
47049965100,47,049,0
47023970100,47,023,1.041
47023970200,47,023,4.496
47049965200,47,049,6.045
47049965300,47,049,0.858
47049965000,47,049,26.214
47057500300,47,057,1.264
47057500100,47,057,2.14
47123925400,47,123,0.023
47057500200,47,057,0.759
47125100200,47,125,21.779
47125100602,47,125,0
47165021103,47,165,50.665
47165021201,47,165,34.42
47185935000,47,185,16.245
47185935200,47,185,2.917
47185935500,47,185,1.562
47185935400,47,185,0.164
47185935300,47,185,0.025
47185935100,47,185,1.21
47157003400,47,157,0.06
47123925000,47,123,41.473
47123925300,47,123,0.214
47123925200,47,123,0.049
47079969500,47,079,0.622
47123925100,47,123,0.114
47157000100,47,157,11.179
47157000300,47,157,0
47157000400,47,157,1.359
47079969000,47,079,11.294
47079969400,47,079,2.28
47079969800,47,079,0.031
47079969200,47,079,0
47079969700,47,079,5.813
47079969100,47,079,0
47081950100,47,081,0.247
47079969300,47,079,0.852
47081950400,47,081,7.258
47081950200,47,081,0.074
47081950500,47,081,2.609
47145030100,47,145,39.319
47145030300,47,145,4.56
47145030800,47,145,4.457
47145030900,47,145,8.268
47145030700,47,145,18.105
47145030500,47,145,24.333
47145030202,47,145,8.043
47145030600,47,145,11.521
47145030201,47,145,3.714
47145030400,47,145,9.98
47159975400,47,159,0
47159975100,47,159,8.367
47159975200,47,159,1.523
47115050101,47,115,49.792
47159975000,47,159,6.863
47159975300,47,159,13.988
47073050400,47,073,0.952
47073050700,47,073,3.415
47093006104,47,093,0.06
47073050900,47,073,0
47073050100,47,073,8.083
47187050207,47,187,0.194
47187050102,47,187,1.047
47187050504,47,187,0
47187051001,47,187,1.839
47187051100,47,187,0.417
47037011400,47,037,2.88
47179060700,47,179,0
47179060800,47,179,0.35
47179061000,47,179,0.642
47115050202,47,115,5.836
47115050102,47,115,0.06
47115050302,47,115,8.522
47115050301,47,115,0.818
47115050201,47,115,4.182
47157010630,47,157,0
47137925100,47,137,29.259
47037010702,47,037,2.879
47037010801,47,037,0.005
47157020635,47,157,1.745
47157011200,47,157,1.524
47157011300,47,157,1.736
47157011400,47,157,2.642
47157011600,47,157,0
47157011500,47,157,4.839
47125100700,47,125,4.407
47125100800,47,125,5.035
47125101101,47,125,4.366
47125101002,47,125,7.386
47157011800,47,157,0
47157022700,47,157,1.087
47157007821,47,157,3.789
47157007822,47,157,0
47157007900,47,157,2.655
47157008000,47,157,0.854
47157008110,47,157,6.196
47157021341,47,157,0.402
47157021612,47,157,0.718
47157006600,47,157,9.999
47021070201,47,021,0.31
47021070401,47,021,32.991
47021070402,47,021,0.668
47157008120,47,157,1.9
47157008600,47,157,1.025
47157008700,47,157,3.458
47157021620,47,157,1.886
47157021721,47,157,0
47119010802,47,119,2.209
47119010201,47,119,0.039
47119011002,47,119,0.079
47119010302,47,119,19.986
47139950201,47,139,51.264
47155080101,47,155,0
47155080601,47,155,0
47043060502,47,043,0
47043060601,47,043,1.452
47157008800,47,157,0.016
47157008900,47,157,2.417
47157009100,47,157,18.698
47157021731,47,157,1.387
47157021741,47,157,2.03
47157021732,47,157,13.48
47125100601,47,125,13.267
47125101902,47,125,3.727
47125102006,47,125,0
47125101307,47,125,0
47155080102,47,155,0.182
47155080602,47,155,4.76
47125101202,47,125,0
47125101303,47,125,0.646
47125102005,47,125,0
47125102003,47,125,0.262
47157006700,47,157,1.56
47157009300,47,157,0
47157009400,47,157,2.943
47071920400,47,071,0.619
47071920600,47,071,13.835
47071920300,47,071,0.172
47071920500,47,071,4.725
47071920100,47,071,0
47071920200,47,071,9.363
47157009500,47,157,2.519
47157009600,47,157,0
47063101200,47,063,21.148
47063100700,47,063,3.028
47063100300,47,063,0.26
47063100800,47,063,0
47063100600,47,063,14.367
47063100500,47,063,11.981
47063101100,47,063,4.942
47063101000,47,063,6.34
47063100400,47,063,0.642
47063100100,47,063,0.79
47063100900,47,063,0
47063100200,47,063,0.827
47157021752,47,157,0.438
47157021751,47,157,0
47125100400,47,125,0.891
47065010800,47,065,0.055
47065011447,47,065,9.499
47065980200,47,065,55.355
47065980100,47,065,0.198
47149040806,47,149,0
47149041102,47,149,7.744
47149041202,47,149,0.719
47149041401,47,149,6.622
47149040305,47,149,0
47073050302,47,073,0
47149040105,47,149,0.069
47149040501,47,149,28.725
47149040808,47,149,0
47149040303,47,149,0
47149040502,47,149,0.011
47149041201,47,149,0
47149040809,47,149,0
47149041403,47,149,0
47149040304,47,149,4.652
47157009700,47,157,15.707
47157009800,47,157,4.195
47157010000,47,157,3.95
47149040904,47,149,0
47149041402,47,149,0
47157010110,47,157,3.523
47157021420,47,157,1.874
47157021430,47,157,1.336
47157021754,47,157,0
47157021900,47,157,2.39
47157021753,47,157,0
47157006800,47,157,0.071
47157006900,47,157,1.087
47157007000,47,157,1.793
47157010210,47,157,1.349
47157010610,47,157,2.254
47157010620,47,157,0
47093006003,47,093,0
47097050506,47,097,0
47157007100,47,157,6.925
47157007200,47,157,0
47157010710,47,157,1.071
47157010720,47,157,3.19
47157010810,47,157,3.856
47157010820,47,157,2.531
47037013202,47,037,4.189
47037013201,47,037,9.149
47037018409,47,037,8.337
47037018410,47,037,5.804
47037015803,47,037,9.933
47157011010,47,157,2.762
47037015804,47,037,0
47037015629,47,037,1.546
47125101500,47,125,2.846
47125101103,47,125,0
47125100900,47,125,7.896
47125101102,47,125,0.047
47125101802,47,125,0.778
47125101600,47,125,0.415
47125101700,47,125,1.462
47125101400,47,125,5.173
47125100100,47,125,0.593
47125100500,47,125,3.432
47157011020,47,157,1.554
47157020400,47,157,0
47037015626,47,037,0
47037015628,47,037,3.624
47165021106,47,165,40.373
47093005401,47,093,0.275
47093005604,47,093,14.621
47093004403,47,093,1.004
47093005710,47,093,27.196
47093006208,47,093,9.46
47093005812,47,093,15.153
47093004611,47,093,0
47093005904,47,093,0.78
47093005808,47,093,3.459
47093006205,47,093,0
47093005906,47,093,16.34
47093005712,47,093,0
47093006001,47,093,1.225
47093006900,47,093,2.309
47093005811,47,093,1.074
47093006206,47,093,0
47093005706,47,093,0
47011011500,47,011,0.612
47093007000,47,093,3.236
47157020511,47,157,3.478
47157020541,47,157,0
47157020542,47,157,26.057
47153060200,47,153,4.226
47011010200,47,011,0
47011010600,47,011,0.309
47011011201,47,011,1.905
47011011202,47,011,3.269
47011010300,47,011,0
47011010100,47,011,2.216
47011011300,47,011,2.22
47011011000,47,011,0
47011011100,47,011,0
47011010500,47,011,0.66
47011010900,47,011,0.263
47011010700,47,011,0.198
47167040100,47,167,0.013
47167040400,47,167,10.463
47167041000,47,167,0
47167040900,47,167,0
47167040500,47,167,1.78
47167040200,47,167,0.102
47165020204,47,165,0
47157006500,47,157,2.316
47157980200,47,157,49.991
47169090100,47,169,5.538
47169090200,47,169,9.297
47165020503,47,165,0
47165020101,47,165,0
47165020602,47,165,1.331
47165020203,47,165,0
47165020207,47,165,0
47165020206,47,165,0
47165020404,47,165,0
47165021005,47,165,0.196
47165021004,47,165,0
47165020903,47,165,23.977
47165021107,47,165,34.429
47165021008,47,165,0.429
47165020405,47,165,0
47065011203,47,065,0.087
47165020502,47,165,0
47165020603,47,165,14.192
47101970200,47,101,2.945
47101970100,47,101,7.912
47127930200,47,127,0.181
47065011444,47,065,1.759
47065000600,47,065,1.816
47065010304,47,065,3.164
47065010201,47,065,9.694
47065010434,47,065,8.532
47065010202,47,065,6.309
47065011323,47,065,0
47065012400,47,065,1.814
47165020403,47,165,0
47165021105,47,165,0
47165021204,47,165,28.964
47165021007,47,165,0
47165020102,47,165,0
47165020407,47,165,0
47165020601,47,165,0.495
47165020209,47,165,0
47165020208,47,165,0
47165020205,47,165,0
47149040600,47,149,0.163
47165021006,47,165,0
47165020406,47,165,0
47117955200,47,117,0.162
47117955100,47,117,1.169
47117955000,47,117,1.766
47117955300,47,117,1.589
47117955500,47,117,0
47019071500,47,019,34.992
47187050800,47,187,3.125
47149042000,47,149,1.264
47149041800,47,149,2.126
47149040403,47,149,54.804
47149042100,47,149,0.307
47149041000,47,149,14.579
47149040200,47,149,0
47093005905,47,093,0
47149040302,47,149,0.096
47187050502,47,187,1.624
47149041500,47,149,0
47149041600,47,149,4.427
47149041700,47,149,0.39
47149041900,47,149,1.583
47143975402,47,143,11.879
47093005707,47,093,28.328
47093005908,47,093,1.325
47093006103,47,093,0
47093005903,47,093,2.026
47093005907,47,093,4.865
47093006402,47,093,0.301
47093006302,47,093,0
47093006501,47,093,3.82
47093006301,47,093,0
47093005708,47,093,8.06
47093005813,47,093,1.053
47043060200,47,043,2.239
47065002500,47,065,3.067
47065010413,47,065,13.41
47065011201,47,065,1.46
47043060700,47,043,0
47043060300,47,043,1.36
47043060100,47,043,0
47037011500,47,037,5.938
47037015300,47,037,16.014
47037018601,47,037,0.636
47037013000,47,037,8.117
47037010903,47,037,0.771
47037015401,47,037,34.002
47037980200,47,037,0
47037013100,47,037,13.809
47037015619,47,037,77.352
47037015609,47,037,0.87
47037015405,47,037,0
47037019112,47,037,0.413
47037018407,47,037,2.115
47037011700,47,037,0.326
47037018404,47,037,71.59
47037012801,47,037,11.102
47037011600,47,037,41.583
47037018500,47,037,1.33
47037019111,47,037,0
47037010901,47,037,0.004
47037015617,47,037,76.889
47037018000,47,037,0.666
47037012701,47,037,5.075
47037015610,47,037,52.394
47037018408,47,037,1.606
47037015615,47,037,0.945
47037018201,47,037,0.265
47037018405,47,037,4.469
47093005704,47,093,0
47047060501,47,047,0
47037010501,47,037,22.874
47037010502,47,037,17.544
47037011200,47,037,0
47037011800,47,037,8.393
47037011900,47,037,9.646
47183968600,47,183,5.406
47183968500,47,183,0.938
47183968700,47,183,0.558
47183968000,47,183,0
47183968400,47,183,0
47183968300,47,183,14.292
47037012100,47,037,0.731
47037012200,47,037,56.164
47093003000,47,093,0.951
47093002000,47,093,4.36
47093004300,47,093,2.075
47093001500,47,093,1.394
47093002900,47,093,11.552
47093002300,47,093,10.798
47093004700,47,093,1.946
47093004401,47,093,4.292
47093006102,47,093,0
47093005201,47,093,0
47093000800,47,093,11.876
47093002200,47,093,19.527
47093005803,47,093,3.103
47093004500,47,093,2.725
47093006203,47,093,3.101
